text,label
Comprei duas unidades. Veio Só uma e ainda com a embalagem amassada (que ainda era para presente) Horrível. Não recomendo.,-1
Estou decepcionado pois utilizo um cartao de 32 gb e dois chips quando no meu lg entao comprei esse quando fui colocar os chips eo cartao ele nao aceita os tres ou vc usa os dois chips ou usa um chip e o cartao sd,-1
"PRODUTO PERFEITO, ENTREGARAM MUITO ANTES DO QUE FOI INFORMADO. SUPER RECOMENDO.",1
Bem bonita e eficiente atendeu  as expectativas necessária,1
"Produto de boa qualidade,com bom Preço atendeu todas as minhas espectativas, muito bonito,bem maior que imaginei!!",1
"Adquiri esse toner há menos de 3 meses e não há como fazer ele imprimir com perfeição, como o original fazia. Na região direita do papel, a impressão sai bem apagada, contrastando com o restante da folha, cuja impressão é perfeita. Já retirei o cartucho e o sacudi, passei uma flanela seca no clindro e nada melhora a qualidade do que é impresso! Nota: A minha impressora Ricoh Aficio SP 3510SF é novíssima!!!",-1
Comprei a philco 20 polegada o controle vem c smart mas nao funciona o smart o q faço?qr aproveitar o YouTube.,-1
Não veio como descrito na foto. Chegou um creme Branco. Não sei se é assim mesmo. Acho que deveria vim do geito que estar na foto.,-1
"Material fraco, de péssima qualidade. A bateria veio com defeito, só puder usar uma vez. Já solicitei a devolução.",-1
"Não foi entregue, devolvam meu dinheiro. O mais urgente",-1
Uso há bastante tempo...O produto é perfeito!!Deixa o cabelo macio e as pontas hidratadas.,1
"Olá,  sugiro a todos que evitem ao máximo comprar esse celular. Tive problema com ele 4 meses depois de expirar a garantia, após um ano que tinha comprado. Segundo a assistência, foi preciso trocar a BGA da bateria, pois o celular desligava sozinho a todo momento. Pelo que vi na internet, é um problema bem comum, inclusive fora do Brasil, quando fiz a busca do problema em inglês.  Após reparação do dano pela assistência, não se passaram dois meses e ele desligou e ligou repentinamente, causando danos ao áudio do celular (não toca mais nada). Também parou de ler os chips instalados, além do GPS que não está mais funcionando corretamente. Só consigo acessar a internet com wi-fi e não consigo mais receber ou enviar ligações, dado defeito na leitura de quaisquer chips. Logo, enviei novamente à assistência e, como eles disseram que não havia relação com o problema anterior, não poderiam efetuar o conserto. O fato é que ambos os problemas aparentemente estão relacionados com o superaquecimento do aparelho que não tem condições de suportar altas temperaturas, danificando as ligações entre os circuitos. Isso é péssimo para quem precisa usar continuamente numa ligação simples, por exemplo, pois ele esquentava demais.  Enfim, fuja da alcatel.",-1
"Funciona bem, faz oque um cartão foi projetado para fazer  Armazenamento de dados",1
"Lindo, o relógio é mais bonito do que parece. Adorei!",1
"BAIXA ABSORÇÃO, TECIDO FINO, PELO PREÇO EU ESPERA ALGO MUITO MELHOR",-1
"não funcionou no Iphone7, no Iphone 7plus, nem no  Iphone X.",-1
"excelente, chegou no prazo combinado bem embalado, a cada passo eu era informada onde estava o produto. amei o celular. super recomendo",1
"Excelente instrumento, ótima pegada! Veio bem embalado, sem nenhum defeito.",1
Produto de ótima qualidade e chegou dentro do prazo.,1
"Eu esperava mais da qualidade do material. Acabamento mal feito, furacões erradas.... Estou um pouco frustrada!!!!",-1
"É uma caixinha minúscula, não aparentava ser tão pequena, comprei para presente e fiquei com vergonha de dar.",-1
"Queimou com menos de um mês de uso,no site estava falando que tinha 3 mêses de garantia....Espero q me enviem outra",-1
"PRODUTO PAROU DE FUNCIONAR, EMPRESA PARCEIRA FIRE GAMES PÉSSIMA, ATE AGORA NÃO OBTIVE RESPOSTA DA AMERICANAS E DA PARCEIRA, NENHUMA DELAS ME FALOU COMO ENVIAR PRA ASSISTÊNCIA.",-1
Sempre utilizo esta agenda. Foi muito bom ter encontrado nas Americanas e foi entregue com muita rapidez. Recomendo,1
"A Americanas deveria ter vergonha de permitir que uma outra loja coloque esse produto com esse preço em sua loja. Celular fora de linha, sendo que o Moto G6 Plus lançado há uma semana custa 600 reais A MENOS!!",-1
O produto e para ser usado tds os dias e é muito fraquinho e o esmalte fica logo escuro no fogo .,-1
Atendeu as minhas expectativas. Potente e silencioso,1
"VOCÊS MANDAM AVALIAR O PRODUTO QUE AGENTE NÃO RECEBEU,EU NUNCA VIR UMA ENTREGA MAU SUCEDIDA COMO A DE VOCÊS,AS AMERICANAS DA UMA DATA E NÃO CUMPRE NÃO INDICO A NINGUÉM HORRÍVEL.NÃO POSSO AVALIAR PORQUE NÃO RECEBI..",-1
"A americanas está de parabéns, chegou bem embalado e antes do prazo de entrega. O fervedor é pequeno mas para meu marido e eu está ótimo.",1
Tinha uma igual e procurei exatamente o mesmo modelo e marca de tanto que gosto dela.,1
Foi ótimo chegou na data prevista muito bom mesmo. Eu recomendo as americanas e uma ótima loja.,1
"o algodão é mais fino do que pensava mas mesmo assim é bom, e o preço foi melhor ainda.",1
Pela foto o produto parece de bia qualidade. Produto muito fraco e mal acabado. NÃO RECOMENDO!,-1
"Memória péssima! Pensei que 16gb fossem suportar mais arquivos, o interessante é que mesmo tendo cartão SD inserido e com pouquíssimas coisas na memória interna, o dispositivo barra minhas atividades, bem como quando vou baixar algo, com notificações de que a memória está cheia! Só consigo ter o que mais uso: Whatsapp, Instagram e Facebook. A câmera de 13 mega fica a desejar: imagens com cores desbotadas, agora a câmera frontal eu até gostei. Smartphone extremamente grande! Chama atenção, deixando até uma pegada ruim... se você quer algo mais discreto essa não é uma boa opção. A resolução em si de cores e imagens do aparelho não são vivazes.  Se você não é de baixar muito app, não tem muitas imagens/videos, não se importa com um smartphone grandão e nem com a resolução das imagens da câmera, quer algo básico mas ao mesmo tempo grande, eu recomendo, caso seja exigente, precise baixar apps, tenha muitas fotos, videos, queira melhor desempenho, algo mais discreto, etc, recomendo que procure outro aparelho.",-1
"Olha comprei por boleto bancário, mas a aprovação foi no mesmo dia, a entrega superou minhas expectativas...foi entregue muito antes do prometido...super recomendo...",1
Comprei o produto veio com defeito e até o momento não resolveram o problema.,-1
"Comprei para minha filha de 4 anos e que tem o peso dentro do indicado pelo produto, porém horrível! quando ela dormiu ela ficou pendurada pelo sinto, ou seja não ficou confortável, não tem uma proteção, impossível o uso, somente para crianças de 7 anos e olha lá!",-1
"Aparelho passa longe de ser silencioso, é como ter uma geladeira das antigas no seu quarto, quando o compressor liga vc precisa aumentar um pouco a tv se for a noite e vc tiver com o volume dela mais baixo, sem falar que ele faz um apito agudo um pouco mais baixo mas constante, o suficiente para encher o saco na hora de dormir. Sem falar que ele não gela um ambiente, meu quarto tem 12 metros quadrados e ele refresca apenas o que fica na frente dele de forma direta, do contrario vc nem sente ele.",-1
"Pedi a modelo anterior a essa... Veio com a tela quebrada... chegou dia 23/04/2018... dei entrada no processo de troca e me deram o prazo até o dia 16/05/2018 para recolher o produto avariado,,, e até hoje nada..... não me ligam... não me dão nenhuma satisfação... quando eu ligo para central de atendimento eles falam que vão encaminhar para o setor responsável.... mas nada....",-1
"Nao carrega totalmente e um lixo, ruim...pessimo nao comprem",-1
"O produto ainda não chegou. A entrega estava prevista para o dia 28/12, mas até hoje, dia 04/01, não sei nem qual é o cheiro do perfume.",-1
Este produto não pica os legumes como promete .Agente faz a maior parte do trabalho,-1
"Comprei esse liquidificador usei três vezes e deu problema, levei na autorizada e trocou a peça e não funcionou, além disso tem um barulho ensurdecedor, como muito prazer joguei no lixo, pq é o lugar dele no lixo.",-1
"O nome do produto (Transmissor Receptor Audio Bluetooth P2 3,5mm Adaptador) induz ao erro. Aparelho funciona apenas como receptor, não como transmissor. Não é possível ligá-lo na TV e enviar o som para um fone bluetooth (esse era o uso que eu daria ao aparelho). O produto só é útil caso você pretenda usá-lo para ""transformar"" uma caixa de som convencional em som bluetooth.",-1
"Material super fraco,parece de brinquedo, super decepcionada esperar quase 2 meses pra receber uma mercadoria de pessima qualidade, uma loja com um nome tao importante vender uma porcaria dessas,vou tentar pegar meu dinheiro de volta!!",-1
"Não foi o produto desta imagem que recebi.... foi substituido por outro similar de cor diferente... transparente... veio até um acessório a mais, dando a entender como uma espécie de compensação.",-1
"O Sonic que era o principal na escolha deste produto veio todo sujo, com um dos olhos colado torto e os pés sem preenchimento (espuma). Estou aguardando retorno da empresa responsável para realizar troca ou devolução parcial do valor.",-1
Gostei das minhas toalhas de acordo com o esperado. chegou antes do prazo programado pelo site  tudo muito bom. Obrigada lojas Americanas,1
em pouco tempo de uso uma das ripas se roupe e a travesa lateral se rompeu junto na junçao da madeira dura.,-1
"Recebi o produto sem nota fiscal, sem manual de instruções. Apresentou defeito após primeira carga. Após carga completa, tentei utilizar e não funcionou. Ao apertar botao que indica nivel de carga no aparelho, nada acendeu, como seu estivesse ""zerado"". Coloquei na tomada de novo e ele indicou estar cheio. Tentei dar partida novamente e não deu certo. Tenho outro de outra marca/modelo que nunca tive problemas. Já entrei em contato e estou aguardando a possibilidade da troca",-1
Eu gostei muito dos produtos e recomendo aos compradores.,1
Comprei no dia 06/12/2017 e hoje dia 04/01/2018 ainda não recebi o produto!,-1
"Produto de boa qualidade, entrega foi feita dentro do prazo determinado.",1
"Nao sei se foi so comigo, mas so funciona um chip so, sendo que ele é dual chip",-1
Comprei duas e fiz um par de brincos para minha esposa.,-1
excelenteeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
Esperei tanto que até desistir da compra..  Simplesmente dizia está na minha cidade e depois de quase 10 dias que ja havia passado da data de entrega desisti.,-1
"o cabo da caneca veio solto. ainda não coloquei em uso, pois estou de mudança, se for muito ruim, vou devolver.",-1
"Gostaria que o prazo de pagamento fosse maior , 5 vezes sem juros é  muito pouco.",-1
"Super lindo,  confortável e resistente até então.  Muito bom mesmo.",1
Muito bom. Bem melhor do que ferro de passar.  Recomendo,1
"muito bem acabada, a distribuição é excelente, tamanho ótimo, minha filha adorou, principalmente a facilidade para transporte",1
"TECLAS GRANDES, NÚMEROS GRANDES, BOTÃO DE AVISO PARA EMERGÊNCIAS. MUITO BOM PRODUTO. RECOMENDO",1
Unica reclamação a fazer é que não é especificado que ele não se adapta pra todos os tipos de torneiras  pois não existe adaptadores então tem que ter a torneira específica,-1
"Muito satisfeito com a aquisição do celular, super indico a lojas americanas.com.",1
A demora ja foi estressante.Eu instalei o produto e nao deu o barulho da bateria fiquei sem saber se veio boa ou nao   nem deu a contagem do refil.Estou usando sem saber se esta bom,-1
"Limpa bem sem danificar, cheiroso, hidrata bem. Chegou dentro do prazo estipulado no site. Recomendo muito.",1
"Rápido a entrega e excelente produto! recomendo a todos,  fácil montagem e adaptação excelente dentro do carro.",1
"atendeu bem minhas expectativas pelo custo, tamanho e eficiência",1
o relogio gerar chip dz 09 nao chegou nao na minha residencia  o outro relogio tambem nao foi entregue relogio touch,-1
"O depilador possui 2 velocidades, retira o pelo pela raiz, porém preciso passar várias vezes no mesmo lugar e depois percebo que não retirou todos os pelos.",-1
"demora na entrega, demora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entregademora na entrega",-1
"O aparelho e muito bom, super recomendo! Otima qualidade!",1
"Gostaria de poder avaliar o produto, porém faz mais de um mês que foi comprado o mesmo e ainda não recebi e não faço ideia se vou receber ou não!! Falta de respeito total com o consumidor!!! O produto quando chegar poderá até ser bom, porém o serviço prestado por quem vende o mesmo infelizmente desqualifica o produto e quem está vendendo o mesmo!!!",-1
"Entrega super rápida, recebi muito antes do prazo, americanas de parabéns.  Irei comprar o restante da coleção.  100% recomendado.",1
"Comprei paguei, mas não chegou... e também não me devolveram o dinheiro, disse que estão analisando a mais de 40 dias.",-1
"O melhor mesmo é o atendimento e a velocidade na entrega dos produtos , a Americanas.com está de parabéns .",1
"Produto bom, atende as necessidades e uma ótima potência.",1
"RECEBI O PRODUTO ANTES DA DATA PREVISTA. EM PESQUISAS REALIZADAS, TENHO NOTADO QUE OS PRECOS DAS AMERICANAS SÃO MELHORES . EU INDICO",1
Recomendo a quem quer uma impressora simples e pequena.,1
"Fiel ao original, cabeça articulada (gira, para frente e para trás) Acompanha acessórios!",1
"Tela frágil para um tablet para crianças, quebrou no dia que ganhou, não caiu no chão, ele provavelmente se apoiou no tablet, tem 3 anos e não é pesado",-1
simples de conectar e manusear! Deveria ter comprado a muito mais tempo!,1
"Entrega rápida,estou satisfeito .Já sou consumidor desta marca",1
Muito bom recomendo esse produto ótimo Fale a pena investir,1
Brinquedo excelente...o tamanho é pequeno mais bem legal para crianças porém crianças de pelo menos 9 anos pois é um pouco difícil de manusear.,1
Não gostei. Recebi a encomenda com atraso e quebrada. Filtro veio com a base destruída,-1
"SUPERA EM AGILIDADE E PRATICIDADE OUTRAS PANELAS ELÉTRICAS.  COSTUMO USAR OUTRA PANELA PARA COZIMENTO DE ARROZ (JAPONESA), MAS LEVA MUITO TEMPO,  +/- 50 MINUTOS.  NESSA PANELA  É MUITO MAIS RÁPIDO, EXATAMENTE 6 MINUTOS.    EU RECOMENDO.",1
"Excelente produto! Ótimo material, seguro e eficaz.Minha filha amou!!! Foi entregue antes do esperado. Fiquei muito contente!!",1
"Bom dia, estou tentando trocar meu produto desde o dia que instalei e não gostei do mesmo, não é o que se passa na propaganda. me arrependi.",-1
"Para a pelagem de Chow Chow ela não é eficaz. Acredito que para  outros tipos de pelagem, ela tenha um melhor resultado. Além de esquentar bastante.",-1
Demorei 45 dias pra receber e qdo recebi que decepçao! Recomendada para crianças de 3 a 6 anos porem mei filho de 3 nao coube! Muitoooooo pequena,-1
"Exelente  produto.Produto de ótima  qualidade. Comprei  no domingo,na  quarta  feira  já  recebi  o produto  em casa  em perfeitas  condições de entrega  e funcionamento. Sou cliente  há  um bom tempo  nas Lojas  Americanas. SUPER  RECOMENDO!!!",1
Produto bom !! E a entrega no prazo ! Recomendo tanto o produto como a loja !!,1
Havia um furinho no tecido a cabeça do elefante e pequena em relação ao corpo esteticamente fica feio,-1
"Tudo de  bom, produto de primeira linha, gostei muito do produto.",1
Excelentíssimo produto. Som imagem perfeitos. Eu que adoro ver aos filmes e series achei perfeito. Entao se estiver na duvida pode confiar que é sucesso.,1
Produto bom. Estamos fazendo diversas receitas para ver o que podemos fazer  nela com mais praticidade.,1
Jogo de talheres bem simples mas muito bom!!!  Recomendo tranquilamente,1
"Comprei o produto que constava no anuncio, que acompanhava 2 baterias e maleta. Recebi apenas a furadeira sem bateria e sem maleta e sem carregador. Estou aguardando um retorno em 48hs conforme prometido.  Ainda nao consegui testar o produto,",-1
"O produto eh de péssima qualidade, já chegou a mais de um mês, o parceiro da Americanas que vende não tem nenhum compromisso com o cliente, não atende e entrega produtos Ching ling de qualidade ruim e com defeito, corram desse tal de MAKEDA!!!",-1
peças fáceis de montar. Material bom ! Chegou dentro do prazo.,1
"o prazo de entrega foi 11/01/2017, nao recebi ainda, porcaria de loja",-1
tv nao  funciona o netflix e nem um  outro  aplicativo,-1
Minha experiência de compra nas Loja Americanas foi maravilhosa.,1
"Chegou antes do prazo esperado, e já foi usada e aprovada! Excelente produção e encontrei todos os vídeos explicativos no YouTube. Aprovadissima!",1
"Comprei para minha neta, mas foi uma decepção, trava muito, demora demais para carregar videos. Se para uma criança somente brincar e assistir videos sem baixar qualquer aplicativo o produto já apresenta vagarosidade imagine para outras finalidades",-1
Obrigado. Muito bom.  Recomendo comprar este smartfone.,1
COMPREI O MARTELETE E FIQUEI CONTENTE OTIMO CUSTO BENEFICIO  A ENTREGA FOI ANTES DO PRAZO PARABENS LOJAS AMERICANAS,1
"Muito bom, indicaria para outras pessoas................................................................................................",1
"tenho uma cadeira mais cara, e comprei essa como segunda opção...achei melhor que outra,,,muito robusta e confortável...",1
Demora na entrega. A conexão com a saída da TV é difícil,-1
"Bom Dia, recebi a minha mercadoria antes do prazo previsto, adorei o produto atendeu as minhas necessidades, obrigada.",1
"Produto de excelente qualidade, não trava e tem uma bateria de longa duração..",1
"os sons de piano acústico são excelentes(pra faixa de preço) os demais timbres tb não deixam a desejar, pra quem não pode pagar um motif, esse ew400 estar muito bom, pode comprar vc não ira se arrepender.",1
pensei que o produto era reto pela foto. mais qnd abri o mesmo era bem curvado e o silicone é ruim.,-1
"Ótimo produto e a entrega foi no prazo combinado, recomendo e voltarei fazer nova compra com certeza!",1
Comprei e ele não pegou de nenhuma forma possivel.,-1
Nos últimos dias tenho sentido melhora na digestão.,1
Ainda n recebi e a americana n me dá uma resposta ou posição,-1
"Comprei na promoção à vista confiando nas avaliações e não me decepcionei. O quarto que ele refrigera é pequeno, mas pega sol a tarde toda (é muito quente!) e ele deixa o clima frio e maravilhoso. Recomendo o modelo e a marca para qualquer um que me perguntar.",1
É horrível o notebook me arrependi muito pela compra. Não comprem é lento e trava muito o meu não está nem com 2 semanas e já estava apresentando defeitos.,-1
"Bem, o produto não é de tudo o melhor pois por mais que colocamos a pressão manual para a água sair o jato de água ainda é fraco para a limpeza necessária.",-1
excelente produto. acabamento impecável. prepara o café rápido e na medida certa para mim e minha esposa. ótimo para 2 pessoas,1
Achei o item com pouca qualidade não é tão seguro para utilizar,-1
"Recomendo o produto é ótimo. Parabéns, principalmente pela entrega.",1
