text,label
Oque você faz quando para num Semáforo; ao lado de um Audi TT (ouvindo Linkin Park) ??? &gt;&gt;&gt;&gt; Aposta Corrida !!!!!!,1
Lou dormiu aqui de ontem pra hj; dafne ta vindo daqui a pouco pra gnt assistir um filme; yay -Lu,1
lool *-* eu vou ganhar um nike da @user  kkk s2,1
Nessa tal de Copa Audi ou só vale empate ou Milan e Inter são muito fracos .,-1
ontem foi muiiiiito bom; festa da nike no arpex depois festa novamente ! cheguei em casa de madrugada cansadao; hj é so relaxar,1
Indo dormir ; Boa noite  a todos :D,1
A outra coisa que me deixou alegre foi o experimento bem sucedido de extração de DNA.,1
YEPEEEEE! GANHEI UM SAMSUNG GALAXY 5 DE NIVER ADIANTADOOO! É TOUCH SCREEN; TEM NET: ORKUT; TWITTER; FACEBOOK; ETC; TEM CÂMERA E É LINDO! :-D,1
“Não contem para ninguém; mas o Brasil é o meu país favorito.” Demi Lovato,1
è muito barato pra mandar cartas; eu pensava q era caro. kkkkkkkkk vou mandar pro @user semana q vem; ou até essa mesmo. +,1
hooje fui na loja e peguei muuuuuuuuuuuuita roupa! muito bom !!! e depois niver do calvin hauhahaha huhu!,1
Assistindo justin BiBa 2 eu nao me canso de ver os videos do @user,1
Heei amanhã; faço 16 anos hihi me da parabéns adiantado? (@Giiograssi live on ~http ),1
Eu considero um pecado da Sony estar lançando esse álbum Póstumo do MJ. Qual o próximo passo? Abrir o seu túmulo para ele gravar um clipe?,-1
Na estrada indo para Evento Microsoft - Serviço mais Software especial AZURE!!! Microsoft São Paulo... Abraço a todos...,1
tem muito peixe; e peixe grande!!!,1
Uhuuuu!!!! Meu celular samsung galaxy ta quase chegando...Android voltou...hááááá´!!!!!,1
Eu sempre quis ter o corpo de um atleta. Graças ao Ronaldo isso já é possível ;D,1
Agora vou ter 8000 microsoft points!!!,1
Rabo preso é outra coisa! kkk @user Apple acusa Samsung de copiar iPad e iPhone ~http ,-1
Muito bom poder adorar junto com meus irmãos da ibc-cabo frio É #shu,1
aii eu amo vcs beliebers !!! o que seria de mim sem outras fãss  ;),1
A microsoft marcou uma era; é inegável. Acabei de ver que eles tem software pra desenho de flowchart; tudo o que eu precisava!,1
Sem luz; sem ar nesse calorrrrr ninguem merece,-1
+ do projeto do @user e @user na Argentina ~http  Dessa vez uma matéria da Sony de lá... ;),1
Esperando o #Hamburguer chegar ; ta demorando pra crlh pra chegar já mané namoral . :@,-1
Uma ótima idéia para a utilização das mídias sociais: adidas | name the London 2012 official match football: ~http ,1
"Agora a Nintendo tem que rezar para a @user conseguir mudar jogos para ""arte""; senão ficará dificil para a Nintendo no Brasil. @user",-1
78- meu notebook é o mais lindo ever ! ( Sony Vaio vermelho fosco ),1
Putz não consigo conectar a minha Canon com o Dragon Stop Motion! :(,-1
Só faltou o @user pra propaganda da Nike ficar perfeita.,1
meu tênis chego porraa aeeee! ADIDAS vespa px mid uhuu,1
PRESIDENTE DA NINTENDO SE DESCULPA PELO FRACASSO DO 3DS ~ Leitura Games ~http,-1
kkkkkk bom d+ @user  amanhã eu não trabalho.. p gente ir aí,1
Fudi meu pé na praça hoje! Puta que óh pariu!,-1
o nike do chaz ortiz é muito lindoooo,1
meu pai levou o PC pra formatar ; e ele ta bem estranho; sumiram os favoritos e tals ; UXAAAA,-1
"""Amar não  e pecado!!# LUAN SANTANA SUCESSO",1
uowww Radiojornal  Sequência.! contornamos as dificuldades e tudo deu certo no final!,1
Dormir agora !!! Amanha Viagem longa !!! Go @user !!,1
sonho um dia vou ter uma r1 que moto é essa!!!,1
é muita coisa errada pra um mundo só :/,-1
Cara; a Apple faturando 10 bi a mais que a Microsoft e famílias aqui no Brasil com renda mensal de 50 reais. Nojo é pouco...,-1
Dei meio dorminid para o leo; e ele todo fortao ~http  um inteiro. Kkkk foi todo relaxado para o mundo de Bianca.,1
VOLTEI \O/ comprei meu tenis da nike & minha blusa da marimonroe *-*,1
Creio eu que nintendista é o ser mais insuportavel da face da terra ; pior que torcedor de futebol; nintendo &lt;3,-1
Perdi meu celular!!! Samsung Omnia Pro (B7320L)...,-1
O BRASIL NÃO PODE CONTINUAR ASSIM - UOL Notícias #UOL ~http  via @user,-1
"""Neymar foi engolido pela monstro do deslumbramento. Perdeu toda noção da boa educação"" - ~http ",-1
Vou assistir hoje hahaRT @user VOOO ir assistir Harry Poter HAHAHAH alguem qr ir ? essa semana xD,1
"""Ele é casado e eu sou a outra; Na vida dele; Que vive qual uma brasa; Por lhe faltar Tudo em casa.""#mariabethânia#",-1
e o #neymar jogou muito ontem selokoooo,1
Obrigado internet banda larga. Conferência da Sony agora. #e3,1
ultima semana de ferias; FUDEU,-1
Aff na escola agora com #alana# esta um saco,-1
Pensa numa PORCARIA de celular... ele se chama SONY ERICSSON... :P,-1
Bom Dia a todosssssssssssssss! =),1
Estou tão feliz!,1
Tentei assistir a fazenda cm a mami.. mas não dá está MUITO SEM GRAÇA sem o @user! Aai que saudades dele lá :(,-1
As fotos do Audi R8 LMS ficaram incríveis! ~http,1
fiz torrada de chocolate :o e tava muito bom :o,1
feriado nacional amanhã : ) \o/ grandes homenagens serão feitas!,1
Terminamos de assistir Cartas Para Julieta e fomos direto pra disney assistir HSM3... pra eu fechar o pacote completo de choro né zenti!,1
Fui barrada. Sou perigosa? #Medo,-1
"Fica aí uma dica de filme ..""Uma noite fora de série""..muito booom!!..vale a pena..fui!!!! bjos!!",1
DICA DO DIA: #RENDAS!! Blusa verde com detalhe em renda preta!!! #maravilhosa!!!! ~http ,1
RAIVA vou ter que ir com meu nike dinovo pra escola ; minha mãe lavou meu all star,-1
Assistência da Samsung em Florianópolis: além de mentirosa; uma bela porcaria!,-1
UM #FODA-SE PARA ESSE AVATERES QUE QUE DIZEM ME SEGUE QUE EU TE SIGO E SO #KAÔ;PELA ULTIMA VEZ SO SIGO QUEM EM SEGUIR ;;),-1
Agora sim porra Vamo Que Vamo como nos velhos tempos :B,1
Eu queroooooooooooooo. *-* RT:. @user  O Boné Nike do Centenário ficou irado! ~http ,1
gostei do tenis azul la :D ; eu tenho a nike 6.0 preto :P,1
Video muito legal do Audi DTCC Etapa Campo Grande ~http  parabéns a @user,1
Já parei para pensar sobre o meu passado ; e perceber o quanto eu já fui Idiota .,-1
baixando umas musics aqui no trampo ;),1
Bom dia ! Que dia perfeito; qro praia.,1
"""Se esta vadia falar alguma merda para mim Nossa eu rodo a baiana aqui hein""",-1
Hj vou comecar a pegar firme nos estudos!!!!,1
show da @user esse sabado! vamo ae geral!,1
ah que merda esse frio; não da vontade de fazer nada.....,-1
O Dudu e a @user tão namorando,1
Criptografia em dispositivos móveis....mais que uma obrigação...uma necessidade....,1
Oi galera; hoje nossa turma se superou e mostrou seu talento né; q isso; estamos de parabéns amigos! hahaha :D,1
nao entendo como um ipod eh melhor q um sony vaio; nao entendo mesmo...,-1
Affff maria pai!!! Que homem lindo é esse??? É @user rsrsrsrs...,1
Bom dia povo ;D,1
Soou TÃO Viciiado  Em Super Nintendo Que tenho 3 Emuladores No Pc!^^ HuHuahauh #SuperNintendoManiacs,1
está a cada dia mais dificil segurar isso em minhas mãos' #pesado,-1
Comecei o dia ótimo hje *-------*,1
Até que enfim meu @user pegou o Nike dele de volta; depois de 6 meses guardado na casa de um amigo dele.,1
que video parado _|_ (@maaah_loopes live on ~http ),-1
cheguei da loja ; ja comprei meu xbox 360 ; agora se pah hj vo volta pra compra a tv de 42 da sony ; outro presente de niver *--*,1
essa minha mamis ta de brincadeira mesmo; olha meu caderno: DE QUEM É ESSE CADERNO FEIO? ¬¬,-1
Comprei um short da Nike e o meião canguru da Penalti preto pra jogar no interclasses! :D,1
Adooorei essa idéia! @user Uma TV sem tela? Sim; a Samsung pensou nisso!,1
Fui enganado pelo conceito da marca. Me sinto um idiota completo. Como um MP3 fabricado pela SONY pode ser tão decepcionante!,-1
fui no dentista hj e dps passei na casa do @user :D ;; tava jogando nintendo wii :B,1
Mais de 100 vezez que o Luan entra e não me responde :\ #Bua,-1
Legal é o Nick chegando pra apresentar na abertura da loja da Microsoft com seu iPhone e iPad a tiracolo HAHAHAHA ISSO AII NICHOLAS!!,1
Mas a minha torta de limão ainda é a melhor do mundo!!!(vão fazer fila aqui por conta da minha propaganda...rsrs),1
Vamoos ganhaar Vascoooooo,1
Eu baixei um monte de filtro e efeitos especiais pro meu Sony Vegas; meus videos vão ficar lindões agora! &lt;3,1
Parabéns para a equipe Brasileira Signum Games! Vencedora da olimpíada tecnológica organizada pela Microsoft “Imagine Cup”.,1
Finalmente lembreei di carrega a bateria do meu nintendo ds ixl hsuahsua mó cota ki num jogo,1
Perguntas desconexas: o que fede mais: cocô ou xixi? Sony lhe respeita como consumidor?,-1
Quero um nintendo #Wii p jogar Just Dance! Me dá?,1
Não comprem nada na Insinuante.com! Comprei 1 MP3 da sony nesta loja virtual e demoraram quase 30 dias pra me entregar o produto. TO FORA!,-1
Pela primeira vez tenho vontade de comprar um protatil.O psv está muito legal.Vamo ver o que a nintendo tem para mostrar daqui a pouco.,1
Anciosa pra ver a despedida de @user vc sempre  sera inesquecivél,1
Esse nike sim é vida (k),1
meudeus; tentar achar um jogo pra nintendo wii barato é mesma coisa que tentar achar uma lente de contato na piscina,-1
uhu; que loooooco. sony vaio e um note da hora .. computador aqui nao falta kkk,1
Simplesmente inadimissível !!!!! Enquano a Globo; CBF e Nike escalarem o time vai ser isso aí....e 2014 tá chegando....que vergonha!!!,-1
comecei a jogar JONAS pra nintendo ds; é bem dificil mas divertido =D,1
Ahhhhh Liindooss  Amoo vcs ! (@fiuk live on ~http ),1
QUE LEGAL!  Brasil ganha prêmio nas olimpíadas de tecnologia da Microsoft em ~http ,1
tenhoo muito orgulho de ser Corinthianaa  #DiadoCorinthians ♥,1
Eu odeio a Samsung ; ainda mais qdo se compra um Omnia 2 e ele está a mais de mês na garantia e eles não dão previsão de ficar pronto…,-1
Não sou tão fã do Ronaldo; mas esse comercial da Nike é realmente digno de uma lenda ~http ,1
Ei ... Faça do seu dia da mulher o mais fantástico de todos ! - Passe aqui em casa ! haushuahsuhausa,1
#LOUVOSÃO sexta è nòs;quero ver tods là 93 è o melhor......,1
Compras de nike e reebok. axo xique! adoro,1
ALGUÉM QUE ME AMA PODERIA ME DEIXAR JOGAR POTTERMORE NA SUA CONTA? PORQUE EU APAGUEI MEU E-MAIL PRA EU JOGAR E JÁ CHOREI MUITO COM ISSO D:,-1
Kra essa cadela fdp me odeia. Ou ela tem ciúme do Rafa O.O,-1
KKKKKKK Bom dia *,1
serio??? Amy Winehouse morreu,-1
Quem não tem amor em casa; vai se ajeitar na rua;Se você não tem pra dar; sei que a culpa não é sua (8),-1
sonhos se realizam: Será que a Nike finalmente vai lançar o tênis q se amarra sozinho; aquele do McFly?  ~http  via @user,1
Agr siim tudo correndo como agente queriia  dia 6 & 7 promoteee ' ;D,1
Lançamento da Sony PSP2 mt show galera. ~http ,1
tem pessoas que quando agente tenta esquece parece que e ai que ela aparece :(,-1
tô no trampo; hoje ta suaavee; ontem fooi coisa de louco; maaas hj está do jeito que eu gosto #curtindootrampo,1
Dia 07 no feriado vem curtir edição especial da LIIBRA com lançamento da NIKE !!!!!!!!!! ~http,1
AGORA EU ACHO QUE O RONALDINHO VAI JOGAR A BOLA É DA NIKE !!!,1
"Quero ganhar um Nike 6.0 que a @user está sorteando! (~http )""",1
Keith Urban é uma obra de arte,1
"A Microsoft precisa repensar o ícone de ""salvar"" dos seus programas... Disquete não dá mais!",-1
kra vou ter um infartoooo,-1
meu primo #BOQUITA ki arrumou minha net  muito obg!,1
Salvei uma pessoa de ter câncer de pulmão.. faça vc também a sua parte! =D,1
tem gente ingrata nesse twitter viu #aff,-1
Ponei maldito ; ponei maldito; lá lá lá; ponei maldito ; ponei maldito; lá lá lá,-1
HAUSAHSSU rindo muito agora!! Obs: já era para eu estar dormindo; já que eu vou acordar cedo haha =P,1
Será uma estratégia da microsoft para promover seu buscador novo... subordinou um cara da google q fez dar pau em td! #conspirações,-1
nossa q da-hora o novo sony ericsson....~http ,1
Meu; batata que a paris hilton é de plástico; ela veio de alguma fábrica da mattel! ~http,-1
-seu idioma eh holandes... R: Italia...                    Meu deus do ceu; q burra. #domigaodofaustao,-1
porra não sei qual a animação do pessoal pra ficar vendo computadores por aí ¬¬ e ruim ainda ; sou mais sony ou dell do que hp,-1
FALHA? No IE?? DUVIDO!!! RT: @user Microsoft confirma vulnerabilidade no navegador Internet Explorer: ~http ,-1
puta q pariu :@ tem 3 seres aki de 7 anos me enchendo :@,-1
salve o tricolor paulista; amado clube brasileiro #novositesoberano,1
sempre fui comportada; mais agora estou pensando que se dane (8),-1
Cara... E se eu disser que eu to com o meu Super Nintendo aqui do meu lado? SPARKSTER TIME.,1
Só sai gol nessa copa quando o goleira franga!! Afff.....,-1
ah que saudade do meu neném :(,-1
MTO FELIZ ♥ era o depo q eu mais queria ver *-*,1
Photo: › Quando se trata de amor nunca é tarde demais. Cartas para Julieta ~http ,1
estudar quando chegar em casa....q raiva,-1
É muito bom ir dormir sabendo que amanhã nao precisarei acordar cedo pra ir pra porra daquela escola,1
too mega feliz ganhei meu nike 6.0 hj :),1
To com muita dor de cabeça :( Que nunca passa...,-1
3 minutos para a apresentação da NINTENDO na E3 2011!!!!!!!!!!,1
Quando a vida te obriga a enfrentar gente malvada devemos pensar que ela é uma lixa ela pode te arranhar,-1
minha casa esta mal assombrada rapaaazzzz !!!!! ))):,-1
Dias melhores estão por vir.,1
Nossa hj meu dia começou chaaaato; acordar trabalhar ter que aguentar akele povinho td é froide,-1
auhsuahsuahs instalei meu velho nintendo de guerra. Mazáá Super Mario good times,1
É dificil ir quando se quer ficar; sorrir quando se quer chorar; mas dificil mesmo é esqueçer quando se quer amar!,-1
Eufenismo Paris Hilton .. para que te quero ?,-1
BOM DIA!!! Hj é sexta! Amanhã chega visitas ilustres; prima Nike e amiga Cely. Bom d+!!!,1
O maior erro dos pais e nao admitir que nao foram adolescentes!!!,-1
parabens fernanda; vc fez a coisa certa,1
Pronto Lele; mari e isa. :) Não; vou esquecer. *_* @user @user @user,1
cada um que me aparece; o muleke colocou no FACEBOOK; NIKE SHOX PAH' (H).           --',-1
Ter você é meu desejo de viver ! ♪,1
Experimetei ontem o Nintendo 3DS muito legal,1
Sorteio de um Samsung Star da @user #promocao ... vou ganhar !!!!,1
q vontade de sumir...to completamente sem rumo...sem direção...sem saber o q fazer... =[,-1
acabei de derramar um litro de água na cama ;s,-1
Só eu nao gostei do nintendo 3ds?,-1
aaa q dia mais chato hoje :\  acho que vou jogar um pouco de nintendo wii depois eu volto,-1
PQP! QUE SOFRIDO MANO! ACAAABAAA JUÍZZZ!!!!,-1
estudante da UFF que completava seu trabalho de conclusão de curso quer desistir e voltar para sua cidade após assalto armado #UFFnoCQC,-1
quero jogar meu Pokemon de nintendo DS' mais como meu pc não liga e eu to no notbook; não daa née' #HEELLL,-1
boa noite pra mim (yn) ' bjbj ;**,1
Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user ~http ,1
Árbitro: Antonio F. de Carvalho Schneider/RJ LADRÃO MALDITOOOOOOOOOOOOOOOOOOOOOOOOO,-1
Eai .. sei nada pra faser &gt; #TÉDIO,-1
Sem contar que minha conexão com a velox parou do nada.. E eu pretendia ter uma conversa no msn antes de dormir... Que saco.,-1
Pow; acho que os caras da Nintendo tao perdendo a criatividade com os polemon; vey,-1
Tempo de hoje...00:51:08...melhor tempo que já fiz nos 10km da Adidas dedicado a Xuxinha;,1
Faz plakinha pra mim meuu (@giuliafrota live on ~http )),1
*Estou de aviso prévio novamente! (Não é notícia de 1º de abril!) =/,-1
Depois do ataque que sofreu; Sony diz que terá seguro contro roubo de informações. Vem aí uma taxa de uso da PSNetwork? #FicaaDica #wtf,-1
meu pai eh mtooo burro ele nao sabe mexer no microsoft office word kkkkk minha mae ta ficando irritada hahahah,-1
se alguem olhar pra mim na aula e me ver dançando é pq to escutando Asking Alexandria uhsauhsauhsa não da pra ficar parado,1
mais uma vez levei o MP3 w202 da Sony para a assistência técnica na data de ontem; dia 23/08. Vamos ver quanto tempo levará até a devolução.,-1
Se tudo der certo - vou pra Ivinhema fazer outro curso sexta que veeem 0// Aproveitar que o papis ta investindo =),1
quee chuva em santa maria.. cheguei em agudo agora; beleza esse feriadinho 8),1
o pior é qe a loja autorizada da Sony ericson é longe pra caranba,-1
frozinho chato :~,-1
aeeee o celular novo chegouuuu... Samsung galaxy sII empolgadasso!,1
"""so esperando outro black out ; safados fazendo fraude ; quem ta dirigindo um audi ; nunca tomou banho de balde""",-1
o site da sony tá uma bosta..... sempre em manutenção!!! #eisonyvtnc,-1
Oiee gentee ;acabei de chegaa da fazendaa; muitoo bom =DD carnaval perfeitoo @,1
cara como eu já to anojada desses fãs do restart qe fikam enxendo no orkut  e falando mal da gi namorada do lanza;eles tem ciumes seilá e +,-1
Adoro o #bigfollow pois é simples e objetivo: ~http ,1
É O JACKI CHAN !!! RT @user ESSE É DOS MEUS!!! HAHAHAHAHAHAH ~http  @user; assiste; recomendo!,1
bom dia gente! nossa acordando uma hra dessa?? o.O,1
ganhei uma bolsa linda da nike do papiis (:,1
Que preguiça de levanta da cama :s,-1
#sandynagabi Parabéns Edu #thanksjimcarey #edu Sandoca Paçoca Panteras Microsoft Brasil Esses TT'br ainda? aff -.-,1
#tafalado! @user É que esse encontro no #Melhoresdoano ; é MUITO LEGAL! O tio gosta de ver artista. #prontofalei,1
“Eu quero conquistar a minha independência digital com o Samsung Star que o @user está sorteando ~http ,1
Morrendo de rir com esses tuítes aqui xD,1
tem gente que nao muda ! mai tu é mto fidiputa msm viu ..,-1
flw lindos vou jogar super mario! no nintendo ke eu acabei de achar!,1
Minha amiga querida #Mirian. ~http ,1
Absurdo: a Samsung está disponibilizando papéis de parede para celular e alguns deles apresentam  cenas de violência contra gatinhos - cont,-1
PELOOOOOOOOOOO DE DEUS ALGUÉM SABE COMO DESBLOQUEAR #MSN ? ://///////////////// TA TENSO AQUI EM,-1
Vou ir comer um mc e depois vou ir no jogo com meu pai; seca os gambas! ahahahha,1
só de pensar qe amanhã tem escola me dá um desânimo D:,-1
É tempo de Honrar meu Pai; Meu Deus; que amo; creio e confio!,1
hoje eu vi uma menininha com um tennis da nike roxo tão lindu *-* rs,1
Literalmente muitooo feliz ... ganhei um tenis da adidas mt shou .. adoreiiii*--*,1
testando novos aparelhos.. nokia 5233 e Samsung Corby(merda)!,-1
Passei nas provas de Mat. e Física!,1
Vou comprar meu nike *-*,1
Mania maldita dessas empresas usarem tecnologias da microsoft em sites podres,-1
Duvida cruel! Shift+Del no Infinite Stratos ou devo gastar um DVD-R com esta porcaria?,-1
Dia 18 de junho #diadoQuímico!!! parabéns a todos os colegas hehehe!!!,1
Meu Deus todo santo dia eu me machuco --',-1
Paulinhoo'Loopes o famoso Brankelo da Nike #TeAmo mto meo brankelo ;$ irmãozinho do conceito + gatoo &lt;3,1
vo jogar meu super nintendo HAHA ; é velho mais é o melhor,1
putz eu esqueci a minha carteira la no PY .....--',-1
MUITO feliz e satisfeito com a conferência da Microsoft na #E3 #GTE3,1
rsrsrs vc canta muito; mal (@InterativaFM live on ~http ),-1
Odeio sair com minha familia,-1
É amanhã; hein?! O grande dia! O sorteio do HD EXTERNO Samsung #500GB. E quem está confiante da RT ~http  \0/,1
Não poderia deixar de falar; mais uma vez o tricolor carioca decepciona seus torcedores; pobres coitados...,-1
me deu uma tristeza do nada dai a @user fala: peraí que eu vou botar uma musica pra tu chorar *o* KKK sálouca &lt;3,-1
Valor pedido pelo Audi A7 no Brasil equivale ao de três carros nos EUA ~http  vía @user que #absurdo!,-1
BNoite Twittersrun. Bom encontrar amigos na Adidas Inverno em SP. Blog atualizado. Abracos ~http  SMAM RUNNINGDIVAS,1
AAH @user mimiu aki a gente saiu juntas ontem foi muito boooom \o\o\o\,1
Choveu mais uma vez por aqui.... Que bom... =D,1
eu APAIXONEI com a camisa do fael de ontem!!! Tinha as cores da bandeira da Jamaica e etc hahahaahahha,1
comprei um nike 6.0 ontem mto GAY mas eh bunitinho ahsuahsuahsau,1
Valeu a pena esperar pra comprar um Samsung Corby *u*,1
Obrigado à Microsoft por fuder com meu computador. Passarei mais algumas horas à noite tentando salvá-lo.,-1
Puuuuuuta Maaaanoooo! Deu pau no meu Sony DVD Architect e não tava conseguindo instalar de novo! Que medo! Agora consegui!,-1
jogando nintendo wii !!!!,1
Uns ainda m falam; q o eltinho é melhor do q o lucas mendes; soh pq ele ataca.... o lucas mendes naum ia fazer aquelas merdas....,-1
mamis comprou um relógio da gucci lindooo; vou pegar para mim!  HAHAHA,1
Q palhaçada eh essa?! Colocaram um papel escrito Tinta Hoje aki na porta... Ai ai T.T,-1
Acabei de assister Awake; um bom filme!! Boa Noite Galera!! :)),1
Se você procura notícias sobre a Paris Hilton você precisa de um psicologo. #FALOMESMO,-1
que golpe!!! é incrível como;quando tudo esta bem pra você;a vida vem e da um jeito de estragar,-1
vou comer pastellllllll,1
Gente; meu cabelo tá tão bom. acho qe vou te ligar a twitcam,1
QUE ISSO GALERAAAA; TIMINHO DE MERDA QUE NUM ACEITA PERDER; QUE ISSO o0 cade a policia pra apartar isso velho. #tomanocú,-1
tava la no @user fumando narguile e bem na hora que a gente ia começar a jogar nintendo e mãe pediu pra eu ir pra casa; que merda :/,-1
último jogo do ABC que eu volto em direção a esse apartamento; que triste,-1
70 reais a inscrição pro circuito estações adidas lol Vou correr a de novembro !,1
Adóóógo escrever monografias; elas são um ótimo sonifero!,1
haaaaa troquei o meu cel ; agora tou com o Samsung Wave 533 ; ele é lindo *-*,1
Entre indas e vindas me resumo feliz. entre altos e baixos me resumo equilibrada,1
FLAMENGO X FIGUEIRENSE ; Hojeee !,1
Nada bom… Menos de 10BB's… Agora é cruzar os dedos…. #RSopen,-1
Estou postando fotinhos no Face ^^,1
gente esqueci de contar hoje ganhei um nike muito fofo *-*,1
Bom dia e ótima quarta-feira para todos. Hoje a agenda está cheia.,1
Joogando Nintendo DSi ;     aô Mariio que não presta ; kkkkkkk',-1
Oxii; tem um povo no meu orkut que só entra no orkut pra ficar entrando em comunidades ¬¬,-1
Photo: › Dou risada sozinho imaginando coisas que eu queria que acontecesse. ~http,1
Não creio achei um super nintendo na casa do meu primo; isso merece uma bora roda de de Mario kart.,1
Quem nunca jogou Mario no Super Nintendo não sabe o que é se divertir pisando nos outros!,1
Vou comprar um Nike colorido em maio o meu Freeday ta ficando zuado :S,-1
Aí; bem que o Fernandão poderia vir pro Inter pra se aposentar e fazer a despedida contra o Barcelona na Audi Cup. Seria uma boa.,1
"Tenho que concordar; dessa vez acho que a SONY forçou a barra; a voz na "" Breaking News "" não é do Michael Jackson; parece um backstreet boy",-1
ae mlkada o @user vai me arranja uma regata da nike e uma da adidas *-* ; AHHAHAAH',1
#feriadoébompara ANDAR NA PRAIA; JÁ FUIIIIIIIIIIII,1
gabriel em casa moleque chato,-1
KKKKKKKKK O PESSOAL DA SONY COLOCO VMB KKKKKKK BANDO DE BURROS NOSSA OLHA SÓ,-1
Amanheceu um friozim hoje ein.. gosto disso não; da uma preguiça de tomar banho,-1
Eu tenho um driver samsung no xbox 360 e não consigo rodar o assassin's creed brotherhood. me ajudem por favor!! vlw!,-1
Ser pequena e ainda no fundo da pista; mereço,-1
A NIKE convido eu e o meu primo o gui pra surfar no rio,1
jah baixei jogo de super nintendo rsrs #classico rsrss agora vou tomar banho  e ver a @user meu amoor linda te amoo,1
Bomm q somos so nos duas as chances sao maiores do q se fosse com 10 meninas @user,1
fiquei cabreiro hoje entrei no site da adidas e vi que la nao mostra que eles patrocinam clubes brasileiros; só tem foto de camisa europeia,-1
segunda vez que empurram a barreira do inter na falta...,-1
bando de inutil nao sabem em q esse guri ninca vai da bola pra vcs unica coisa em q eu digo é q vo ri muito quando vcs chorarem por ele,-1
1 e 6 da manha e eu tuitando daqui do quarto do hotel!!!! mt bom hj!!! '------' comprei um nike shox e uma Gap hoodie,1
cara;e cada gala seca; que velho não tem como não ficar puta! pqp transtornada de odio  me tremendo nem conseguindo escrever direito,-1
Ti vejo lá. :) RT @user Vou estar no MVP Open Day na Microsoft dia 28/09; espero ver os feras MVPs do momento | #mvpbr,1
Essa propaganda da Sony 'e muito boa!,1
Ou eu assisto essas danadas; ou assisto as aula de matemática aplicada também conhecida como incentivo ao suicídio. Ou seja.,-1
Nenhuma situação é tão complicada que uma mulher não posso piorar.,-1
Mandaram muito bem; meninos! :D (@Carlosdlucka live on ~http ),1
VIAJAR AMANHÃ? OBAAAAAAAAAAAAA!,1
batendo cabeça com samsung corby,-1
Boa Tarde!!!!,1
Manda Abraço pra mim! Aprendi quase todas minhas musicas com voces! (@cifraclub live on ~http ),1
Estou feliz com o tempo que consegui fazer na corrida do circuito Adidas etapa primavera.,1
"""Prazer; Chandler Bing. Do gaélico; Bing significa : Seu peru está pronto. BING. ""  - Chandler Sensacional. rs",1
É gente; agora a Sony vai acabar de ser estuprada mesmo.,-1
aiiiii; que demora pro meu amor chegar!!,-1
o que me dá mais raiva as vezes; é a hipocrisia,-1
